Id Przystanku;Kierunek;Czas potrzebny na dojazd;Wspolrzedna x;Wspolrzedna y;Numer przystanku;Numer linii
5902;undefined;2;22.542591670000;51.248763890000;19;018;
1014;undefined;2;22.553647220000;51.247641670000;20;018;
1022;undefined;2;22.558136110000;51.249044440000;21;018;
1901;undefined;3;22.569472220000;51.251402780000;22;018;
1931;undefined;2;22.575363890000;51.255611110000;23;018;
1821;undefined;2;22.572558330000;51.258697220000;24;018;
1841;undefined;2;22.572558330000;51.263186110000;25;018;
1851;undefined;1;22.572838890000;51.265711110000;26;018;
1863;undefined;2;22.572558330000;51.269752780000;27;018;
1651;undefined;1;22.570033330000;51.271716670000;28;018;
1641;undefined;1;22.566666670000;51.273400000000;29;018;
1631;undefined;13;22.568069440000;51.269752780000;30;018;
1621;undefined;48;22.562625000000;51.270033330000;31;018;
1611;undefined;1;22.558416670000;51.270033330000;32;018;
1531;undefined;1;22.556172220000;51.273961110000;33;018;
1542;undefined;19;22.553647220000;51.276205560000;1;018;
1532;undefined;1;22.556452780000;51.272838890000;2;018;
1612;undefined;2;22.559538890000;51.269191670000;3;018;
1622;undefined;1;22.564588890000;51.269752780000;4;018;
1642;undefined;16;22.567253000000;51.273431000000;5;018;
1652;undefined;1;22.570158000000;51.272819000000;6;018;
1632;undefined;44;22.568911110000;51.269472220000;7;018;
1862;undefined;1;22.572838890000;51.269191670000;8;018;
1852;undefined;1;22.572558330000;51.266947220000;9;018;
1832;undefined;2;22.572277780000;51.260380560000;10;018;
1824;undefined;1;22.572559118271;51.258289317416;11;018;
1932;undefined;1;22.575083330000;51.255330560000;12;018;
1902;undefined;2;22.570875000000;51.251402780000;13;018;
1171;undefined;3;22.560420000000;51.252600000000;14;018;
1021;undefined;1;22.557959000000;51.249351000000;15;018;
1003;undefined;3;22.550553000000;51.247697000000;16;018;
5903;undefined;2;22.541188890000;51.249044440000;17;018;
5911;undefined;2;22.535297220000;51.250000000000;18;018;
5921;undefined;1;22.531255560000;51.250561110000;19;018;
5935;undefined;2;22.523721000000;51.252371000000;20;018;
6501;undefined;1;22.518911110000;51.255050000000;21;018;
6511;undefined;1;22.515430560000;51.257013890000;22;018;
6521;undefined;1;22.512344440000;51.258977780000;23;018;
6531;undefined;2;22.504769440000;51.264027780000;24;018;
6401;undefined;1;22.505330560000;51.267227780000;25;018;
6411;undefined;1;22.505330560000;51.271436110000;26;018;
6421;undefined;1;22.506452780000;51.275644440000;27;018;
6771;undefined;1;22.504488890000;51.279291670000;28;018;
5552;undefined;2;22.505330560000;51.225363890000;2;019;
5542;undefined;1;22.511222220000;51.227327780000;3;019;
5532;undefined;1;22.513466670000;51.230133330000;4;019;
5522;undefined;2;22.511783330000;51.234455560000;5;019;
5512;undefined;2;22.515150000000;51.239505560000;6;019;
5443;undefined;2;22.520594440000;51.240627780000;7;019;
5431;undefined;1;22.525644440000;51.238663890000;8;019;
5414;undefined;2;22.530975000000;51.237261110000;9;019;
5402;undefined;1;22.536419440000;51.235297220000;10;019;
5472;undefined;1;22.540748119354;51.234756671080;11;019;
5121;undefined;1;22.537822220000;51.231816670000;12;019;
5131;undefined;2;22.536980560000;51.225925000000;13;019;
4732;undefined;3;22.541188890000;51.222558330000;14;019;
4541;undefined;1;22.545677780000;51.218069440000;15;019;
4402;undefined;2;22.548483330000;51.210380560000;16;019;
4412;undefined;1;22.550000000000;51.206172220000;17;019;
4422;undefined;1;22.555611110000;51.205050000000;18;019;
4132;undefined;2;22.560941670000;51.203086110000;19;019;
4122;undefined;1;22.563747220000;51.204769440000;20;019;
4112;undefined;1;22.568069440000;51.207575000000;21;019;
4102;undefined;1;22.573680560000;51.210941670000;22;019;
4201;undefined;1;22.574241670000;51.212905560000;23;019;
4211;undefined;1;22.570594440000;51.214869440000;24;019;
4221;undefined;1;22.566272220000;51.215150000000;25;019;
4231;undefined;1;22.559538890000;51.218630560000;26;019;
4241;undefined;1;22.555891670000;51.217227780000;27;019;
4252;undefined;59;22.551963890000;51.218630560000;1;019;
4252;undefined;0;22.551963890000;51.218630560000;1;019;
4242;undefined;1;22.556733330000;51.217508330000;2;019;
4232;undefined;1;22.560380560000;51.218630560000;3;019;
4222;undefined;1;22.565991670000;51.215150000000;4;019;
4202;undefined;2;22.572558330000;51.213747220000;5;019;
4101;undefined;1;22.574522220000;51.211783330000;6;019;
4111;undefined;1;22.568350000000;51.207855560000;7;019;
4121;undefined;1;22.564027780000;51.205330560000;8;019;
4133;undefined;2;22.559538890000;51.203366670000;9;019;
4411;undefined;1;22.552244440000;51.205891670000;10;019;
4401;undefined;1;22.548763890000;51.210100000000;11;019;
4542;undefined;2;22.546519440000;51.217788890000;12;019;
4731;undefined;1;22.541469440000;51.222838890000;13;019;
5132;undefined;2;22.537541670000;51.225644440000;14;019;
5122;undefined;2;22.538663890000;51.232377780000;15;019;
5471;undefined;1;22.542014122010;51.234810412298;16;019;
5401;undefined;1;22.535858330000;51.235858330000;17;019;
5416;undefined;2;22.528450000000;51.238383330000;18;019;
5432;undefined;1;22.524522220000;51.239505560000;19;019;
5441;undefined;3;22.517508330000;51.240627780000;20;019;
5511;undefined;1;22.512905560000;51.239505560000;21;019;
5521;undefined;2;22.510941670000;51.235016670000;22;019;
5531;undefined;2;22.512905560000;51.230133330000;23;019;
5541;undefined;1;22.512063890000;51.227888890000;24;019;
5551;undefined;1;22.503927780000;51.225083330000;25;019;
5851;undefined;1;22.501983000000;51.224224000000;26;019;
9442;undefined;2;22.434843778610;51.303574547835;2;020;
9432;undefined;2;22.446967363358;51.296698739213;3;020;
9422;undefined;1;22.455271482468;51.291968926671;4;020;
9412;undefined;2;22.464551925659;51.286674984178;5;020;
9402;undefined;22;22.472838890000;51.281816670000;6;020;
6582;undefined;2;22.480694440000;51.277327780000;7;020;
6572;undefined;1;22.484736110000;51.274802780000;8;020;
6542;undefined;1;22.497080560000;51.267788890000;11;020;
6532;undefined;2;22.505050000000;51.263186110000;12;020;
6522;undefined;1;22.510985000000;51.259670000000;13;020;
6502;undefined;2;22.518069440000;51.255330560000;14;020;
5932;undefined;18;22.526766670000;51.250841670000;15;020;
5922;undefined;1;22.532658330000;51.250000000000;16;020;
5912;undefined;1;22.536980560000;51.249605560000;17;020;
5902;undefined;2;22.542591670000;51.248763890000;18;020;
1001;undefined;2;22.551402780000;51.247361110000;19;020;
1071;undefined;1;22.552244440000;51.243994440000;20;020;
3401;undefined;2;22.558416670000;51.239786110000;21;020;
3411;undefined;1;22.565991670000;51.235858330000;22;020;
3701;undefined;2;22.570875000000;51.233894440000;23;020;
3691;undefined;1;22.571565830689;51.231416718144;24;020;
3721;undefined;2;22.572838890000;51.226486110000;25;020;
3731;undefined;2;22.576486110000;51.221436110000;26;020;
3741;undefined;2;22.580133330000;51.216947220000;27;020;
4101;undefined;3;22.574522220000;51.211783330000;28;020;
4111;undefined;1;22.568350000000;51.207855560000;29;020;
4123;undefined;1;22.564027780000;51.206733330000;30;020;
4261;undefined;1;22.560661110000;51.210100000000;31;020;
4224;undefined;37;22.564869440000;51.214869440000;1;020;
4224;undefined;0;22.564869440000;51.214869440000;1;020;
4262;undefined;2;22.558977780000;51.211502780000;2;020;
4124;undefined;1;22.564308330000;51.206452780000;3;020;
4112;undefined;1;22.568069440000;51.207575000000;4;020;
4102;undefined;1;22.573680560000;51.210941670000;5;020;
3744;undefined;3;22.579852780000;51.217788890000;6;020;
3782;undefined;1;22.576834000000;51.221643000000;7;020;
3732;undefined;1;22.575745583000;51.222985832000;8;020;
3722;undefined;1;22.573400000000;51.225644440000;9;020;
3712;undefined;2;22.572277780000;51.229572220000;10;020;
3412;undefined;3;22.567788890000;51.235297220000;11;020;
3402;undefined;42;22.557575000000;51.240347220000;12;020;
1072;undefined;2;22.552805560000;51.243994440000;13;020;
1003;undefined;2;22.550553000000;51.247697000000;14;020;
5903;undefined;2;22.541188890000;51.249044440000;15;020;
5911;undefined;2;22.535297220000;51.250000000000;16;020;
5921;undefined;1;22.531255560000;51.250561110000;17;020;
5935;undefined;2;22.523721000000;51.252371000000;18;020;
6501;undefined;1;22.518911110000;51.255050000000;19;020;
6511;undefined;1;22.515430560000;51.257013890000;20;020;
6521;undefined;1;22.512344440000;51.258977780000;21;020;
6533;undefined;3;22.503927780000;51.264027780000;22;020;
6541;undefined;1;22.500841670000;51.265711110000;23;020;
6551;undefined;1;22.491469440000;51.271155560000;24;020;
6581;undefined;1;22.478450000000;51.278730560000;27;020;
9401;undefined;2;22.472341060639;51.282427311501;28;020;
9411;undefined;1;22.466182708740;51.285957000747;29;020;
9421;undefined;2;22.454300522804;51.292686816110;30;020;
9431;undefined;2;22.445014715195;51.298006899210;31;020;
9441;undefined;2;22.433255910874;51.304714826276;32;020;
9452;undefined;33;22.433449029923;51.311911341787;33;020;
3182;undefined;44;22.629572220000;51.221155560000;7;021;
3272;undefined;1;22.621298000000;51.220580000000;11;021;
3152;undefined;1;22.609819440000;51.224802780000;12;021;
3142;undefined;1;22.602525000000;51.227327780000;13;021;
3132;undefined;2;22.593433330000;51.230694440000;14;021;
3221;undefined;2;22.590066670000;51.230694440000;15;021;
3231;undefined;1;22.585016670000;51.227888890000;16;021;
3241;undefined;1;22.582037000000;51.226792000000;17;021;
3732;undefined;2;22.575745583000;51.222985832000;18;021;
3722;undefined;1;22.573400000000;51.225644440000;19;021;
3711;undefined;2;22.571436110000;51.228169440000;20;021;
4511;undefined;1;22.564588890000;51.225925000000;21;021;
4521;undefined;1;22.558136110000;51.224241670000;22;021;
4531;undefined;1;22.551963890000;51.220875000000;23;021;
4541;undefined;3;22.545677780000;51.218069440000;24;021;
4551;undefined;1;22.545397220000;51.214869440000;25;021;
4561;undefined;1;22.541750000000;51.210100000000;26;021;
4571;undefined;2;22.542311110000;51.205611110000;27;021;
4611;undefined;1;22.543300000000;51.203740000000;28;021;
4581;undefined;1;22.541750000000;51.199886110000;29;021;
4593;undefined;38;22.547110000000;51.195218000000;30;021;
4594;undefined;1;22.541750000000;51.195116670000;31;021;
4141;undefined;1;22.546519440000;51.192872220000;32;021;
4311;undefined;1;22.544836110000;51.188383330000;33;021;
4322;undefined;3;22.542311110000;51.181816670000;1;021;
4322;undefined;0;22.542311110000;51.181816670000;1;021;
4312;undefined;1;22.545397220000;51.189225000000;2;021;
4143;undefined;1;22.545677780000;51.195116670000;3;021;
4591;undefined;1;22.540347220000;51.195116670000;4;021;
4592;undefined;44;22.538944440000;51.195677780000;5;021;
4582;undefined;1;22.542591670000;51.200561110000;6;021;
4612;undefined;1;22.543530000000;51.204000000000;7;021;
4572;undefined;1;22.542311110000;51.206172220000;8;021;
4562;undefined;1;22.542311110000;51.210661110000;9;021;
4552;undefined;1;22.545397220000;51.214588890000;10;021;
4542;undefined;2;22.546519440000;51.217788890000;11;021;
4532;undefined;2;22.554208330000;51.221155560000;12;021;
4522;undefined;2;22.557575000000;51.223961110000;13;021;
4512;undefined;1;22.564027780000;51.225644440000;14;021;
4502;undefined;1;22.568630560000;51.226766670000;15;021;
3721;undefined;2;22.572838890000;51.226486110000;16;021;
3734;undefined;2;22.575938000000;51.223377000000;17;021;
3242;undefined;1;22.581279000000;51.226003000000;18;021;
3222;undefined;3;22.590066670000;51.230413890000;19;021;
3131;undefined;1;22.594555560000;51.229852780000;20;021;
3141;undefined;1;22.602244440000;51.227047220000;21;021;
3151;undefined;1;22.609538890000;51.224522220000;22;021;
3271;undefined;1;22.621459000000;51.220311000000;26;021;
3281;undefined;2;22.626019000000;51.218927000000;27;021;
3021;undefined;2;22.644753456116;51.220220726441;32;021;
3032;undefined;1;22.645976543427;51.221413471630;33;021;
3063;undefined;1;22.643060000000;51.224280000000;34;021;
2841;undefined;1;22.646958231926;51.225845076000;35;021;
1033;undefined;0;22.566272220000;51.248483330000;1;022;
1901;undefined;2;22.569472220000;51.251402780000;2;022;
1921;undefined;2;22.576766670000;51.252805560000;3;022;
2501;undefined;2;22.585577780000;51.251683330000;4;022;
2511;undefined;1;22.591469440000;51.251963890000;5;022;
2301;undefined;3;22.597922220000;51.251402780000;6;022;
2311;undefined;1;22.603366670000;51.253927780000;7;022;
2321;undefined;2;22.616552780000;51.259538890000;8;022;
2331;undefined;1;22.621436110000;51.260380560000;9;022;
2341;undefined;1;22.625363890000;51.261502780000;10;022;
2351;undefined;1;22.629291670000;51.262905560000;11;022;
7601;undefined;1;22.634764000000;51.267035000000;12;022;
2361;undefined;2;22.630133330000;51.273119440000;13;022;
2371;undefined;2;22.625925000000;51.280975000000;14;022;
2381;undefined;1;22.625083330000;51.284175000000;15;022;
2391;undefined;1;22.624522220000;51.288383330000;16;022;
7511;undefined;1;22.628169440000;51.293152780000;17;022;
2844;undefined;2;22.645268440247;51.225660065554;2;023;
3062;undefined;1;22.640420000000;51.224060000000;3;023;
2962;undefined;1;22.633613890000;51.225644440000;4;023;
2953;undefined;1;22.631536110000;51.223400000000;5;023;
3182;undefined;21;22.629572220000;51.221155560000;6;023;
3282;undefined;1;22.625504000000;51.219021000000;7;023;
3272;undefined;1;22.621298000000;51.220580000000;8;023;
3152;undefined;2;22.609819440000;51.224802780000;9;023;
3142;undefined;1;22.602525000000;51.227327780000;10;023;
3132;undefined;2;22.593433330000;51.230694440000;11;023;
3122;undefined;2;22.586980560000;51.232938890000;12;023;
3114;undefined;2;22.575644440000;51.236980560000;13;023;
2222;undefined;2;22.573400000000;51.243433330000;14;023;
2212;undefined;1;22.574522220000;51.247361110000;15;023;
1902;undefined;3;22.570875000000;51.251402780000;16;023;
1703;undefined;4;22.562905560000;51.255330560000;17;023;
1301;undefined;2;22.552525000000;51.254208330000;18;023;
1311;undefined;1;22.553366670000;51.258977780000;19;023;
1321;undefined;2;22.551963890000;51.263186110000;20;023;
1601;undefined;2;22.553647220000;51.268350000000;21;023;
1611;undefined;2;22.558416670000;51.270033330000;22;023;
1531;undefined;1;22.556172220000;51.273961110000;23;023;
1546;undefined;1;22.555740000000;51.276830000000;24;023;
1962;undefined;1;22.564680000000;51.275670000000;25;023;
1972;undefined;1;22.571100000000;51.275490000000;26;023;
1871;undefined;2;22.573961110000;51.275644440000;27;023;
1883;undefined;2;22.574070000000;51.280620000000;28;023;
1991;undefined;1;22.568440000000;51.281370000000;29;023;
2002;undefined;30;22.568780000000;51.285270000000;1;023;
1992;undefined;2;22.570230000000;51.280820000000;2;023;
1882;undefined;1;22.575083330000;51.282377780000;3;023;
1875;undefined;2;22.572760000000;51.275690000000;4;023;
1971;undefined;1;22.569770000000;51.275770000000;5;023;
1961;undefined;1;22.563140000000;51.276030000000;6;023;
1542;undefined;2;22.553647220000;51.276205560000;7;023;
1532;undefined;1;22.556452780000;51.272838890000;8;023;
1602;undefined;2;22.551402780000;51.267788890000;9;023;
1332;undefined;2;22.550280560000;51.265150000000;10;023;
1322;undefined;2;22.551683330000;51.261783330000;11;023;
1312;undefined;1;22.553086110000;51.258977780000;12;023;
1304;undefined;1;22.551683330000;51.254208330000;13;023;
1691;undefined;2;22.556626000000;51.254315000000;14;023;
1702;undefined;2;22.563466670000;51.255330560000;15;023;
1262;undefined;24;22.566552780000;51.250841670000;16;023;
1034;undefined;2;22.566947220000;51.246519440000;17;023;
2231;undefined;2;22.568630560000;51.242030560000;18;023;
3101;undefined;3;22.572558330000;51.237541670000;19;023;
3113;undefined;2;22.577327780000;51.235858330000;20;023;
3121;undefined;1;22.585577780000;51.233219440000;21;023;
3131;undefined;3;22.594555560000;51.229852780000;22;023;
3141;undefined;1;22.602244440000;51.227047220000;23;023;
3151;undefined;1;22.609538890000;51.224522220000;24;023;
3261;undefined;1;22.614495000000;51.222959000000;25;023;
3271;undefined;1;22.621459000000;51.220311000000;26;023;
3281;undefined;2;22.626019000000;51.218927000000;27;023;
3181;undefined;1;22.630499000000;51.221996000000;28;023;
2951;undefined;2;22.632603000000;51.224166000000;29;023;
2961;undefined;1;22.634740000000;51.224780000000;30;023;
3063;undefined;1;22.643060000000;51.224280000000;31;023;
2841;undefined;1;22.646958231926;51.225845076000;32;023;
4892;undefined;1;22.508697220000;51.146238890000;2;025;
4882;undefined;3;22.510661110000;51.154488890000;3;025;
4872;undefined;2;22.505611110000;51.164308330000;4;025;
4862;undefined;2;22.499886110000;51.168630560000;5;025;
4852;undefined;1;22.505611110000;51.171716670000;6;025;
4842;undefined;1;22.510661110000;51.174241670000;7;025;
4832;undefined;1;22.518350000000;51.179572220000;8;025;
4822;undefined;1;22.521436110000;51.183613890000;9;025;
4812;undefined;1;22.525925000000;51.190347220000;10;025;
4802;undefined;1;22.527047220000;51.192872220000;11;025;
4602;undefined;1;22.532377780000;51.194836110000;12;025;
4592;undefined;1;22.538944440000;51.195677780000;13;025;
4582;undefined;1;22.542591670000;51.200561110000;14;025;
4612;undefined;1;22.543530000000;51.204000000000;15;025;
4572;undefined;1;22.542311110000;51.206172220000;16;025;
4562;undefined;1;22.542311110000;51.210661110000;17;025;
4552;undefined;1;22.545397220000;51.214588890000;18;025;
4402;undefined;2;22.548483330000;51.210380560000;19;025;
4412;undefined;1;22.550000000000;51.206172220000;20;025;
4422;undefined;1;22.555611110000;51.205050000000;21;025;
4132;undefined;2;22.560941670000;51.203086110000;22;025;
4122;undefined;1;22.563747220000;51.204769440000;23;025;
4112;undefined;1;22.568069440000;51.207575000000;24;025;
4102;undefined;1;22.573680560000;51.210941670000;25;025;
3744;undefined;3;22.579852780000;51.217788890000;26;025;
3782;undefined;1;22.576834000000;51.221643000000;27;025;
3732;undefined;2;22.575745583000;51.222985832000;28;025;
3722;undefined;1;22.573400000000;51.225644440000;29;025;
3712;undefined;2;22.572277780000;51.229572220000;30;025;
3703;undefined;2;22.571997220000;51.234455560000;31;025;
3114;undefined;34;22.575644440000;51.236980560000;1;025;
3114;undefined;0;22.575644440000;51.236980560000;1;025;
3103;undefined;2;22.570611835000;51.237688835000;2;025;
3701;undefined;3;22.570875000000;51.233894440000;3;025;
3691;undefined;1;22.571565830689;51.231416718144;4;025;
3721;undefined;2;22.572838890000;51.226486110000;5;025;
3731;undefined;2;22.576486110000;51.221436110000;6;025;
3741;undefined;2;22.580133330000;51.216947220000;7;025;
4101;undefined;3;22.574522220000;51.211783330000;8;025;
4111;undefined;1;22.568350000000;51.207855560000;9;025;
4121;undefined;1;22.564027780000;51.205330560000;10;025;
4133;undefined;2;22.559538890000;51.203366670000;11;025;
4411;undefined;1;22.552244440000;51.205891670000;12;025;
4401;undefined;1;22.548763890000;51.210100000000;13;025;
4551;undefined;2;22.545397220000;51.214869440000;14;025;
4561;undefined;1;22.541750000000;51.210100000000;15;025;
4571;undefined;2;22.542311110000;51.205611110000;16;025;
4611;undefined;1;22.543300000000;51.203740000000;17;025;
4581;undefined;1;22.541750000000;51.199886110000;18;025;
4593;undefined;2;22.547110000000;51.195218000000;19;025;
4601;undefined;1;22.535297220000;51.195116670000;20;025;
4801;undefined;1;22.527327780000;51.194275000000;21;025;
4811;undefined;1;22.525644440000;51.190347220000;22;025;
4821;undefined;2;22.520594440000;51.182658330000;23;025;
4831;undefined;1;22.516272220000;51.177608330000;24;025;
4841;undefined;1;22.509819440000;51.173961110000;25;025;
4851;undefined;1;22.504488890000;51.171436110000;26;025;
4861;undefined;1;22.499325000000;51.168069440000;27;025;
4871;undefined;1;22.506172220000;51.163747220000;28;025;
4881;undefined;2;22.510100000000;51.153647220000;29;025;
4891;undefined;2;22.508416670000;51.146238890000;30;025;
4992;undefined;1;22.503927780000;51.140908330000;31;025;
5752;undefined;2;22.490347220000;51.235016670000;2;026;
5742;undefined;2;22.497080560000;51.237822220000;3;026;
5732;undefined;1;22.501122220000;51.239786110000;4;026;
5724;undefined;2;22.508136110000;51.241469440000;5;026;
5521;undefined;2;22.510941670000;51.235016670000;6;026;
5531;undefined;2;22.512905560000;51.230133330000;7;026;
5612;undefined;2;22.519191670000;51.227327780000;8;026;
5352;undefined;2;22.523119440000;51.223119440000;9;026;
5342;undefined;2;22.525363890000;51.227888890000;10;026;
5332;undefined;1;22.527608330000;51.230694440000;11;026;
5322;undefined;1;22.529291670000;51.235297220000;12;026;
5412;undefined;2;22.530694440000;51.238663890000;13;026;
5312;undefined;1;22.531536110000;51.240347220000;14;026;
5292;undefined;4;22.539602000000;51.244871000000;15;026;
5902;undefined;4;22.542591670000;51.248763890000;16;026;
1012;undefined;3;22.552805560000;51.247641670000;17;026;
1022;undefined;2;22.558136110000;51.249044440000;18;026;
1701;undefined;5;22.565711110000;51.257294440000;19;026;
1711;undefined;1;22.567508330000;51.259258330000;20;026;
1721;undefined;1;22.564588890000;51.260941670000;21;026;
1511;undefined;2;22.560380560000;51.263466670000;22;026;
1521;undefined;1;22.558416670000;51.265991670000;23;026;
1611;undefined;2;22.558416670000;51.270033330000;24;026;
1531;undefined;1;22.556172220000;51.273961110000;25;026;
1542;undefined;16;22.553647220000;51.276205560000;1;026;
1532;undefined;1;22.556452780000;51.272838890000;2;026;
1522;undefined;2;22.557855560000;51.266947220000;3;026;
1512;undefined;2;22.559819440000;51.262905560000;4;026;
1732;undefined;1;22.563466670000;51.262344440000;5;026;
1722;undefined;1;22.565711110000;51.260100000000;6;026;
1702;undefined;2;22.563466670000;51.255330560000;7;026;
1171;undefined;3;22.560420000000;51.252600000000;8;026;
1021;undefined;1;22.557959000000;51.249351000000;9;026;
1003;undefined;3;22.550553000000;51.247697000000;10;026;
5903;undefined;2;22.541188890000;51.249044440000;11;026;
5291;undefined;2;22.539229000000;51.246222000000;12;026;
5301;undefined;3;22.535297220000;51.243152780000;13;026;
5311;undefined;1;22.530975000000;51.240627780000;14;026;
5411;undefined;2;22.529011110000;51.236980560000;15;026;
5321;undefined;1;22.529011110000;51.234736110000;16;026;
5331;undefined;1;22.527327780000;51.230975000000;17;026;
5341;undefined;1;22.524802780000;51.228169440000;18;026;
5351;undefined;2;22.522838890000;51.223400000000;19;026;
5611;undefined;3;22.519752780000;51.227608330000;20;026;
5532;undefined;1;22.513466670000;51.230133330000;21;026;
5522;undefined;2;22.511783330000;51.234455560000;22;026;
5721;undefined;4;22.505891670000;51.242311110000;23;026;
5731;undefined;1;22.499325000000;51.239225000000;24;026;
5741;undefined;1;22.495397220000;51.237541670000;25;026;
5751;undefined;2;22.488383330000;51.234455560000;26;026;
5761;undefined;1;22.481816670000;51.231255560000;27;026;
1532;undefined;1;22.556452780000;51.272838890000;2;029;
1602;undefined;2;22.551402780000;51.267788890000;3;029;
1341;undefined;1;22.546519440000;51.266947220000;4;029;
1352;undefined;1;22.542550000000;51.267440000000;5;029;
1122;undefined;1;22.541469440000;51.264027780000;6;029;
1112;undefined;1;22.540627780000;51.260941670000;7;029;
1102;undefined;1;22.537822220000;51.258136110000;8;029;
1402;undefined;1;22.539505560000;51.256733330000;9;029;
1302;undefined;2;22.549886110000;51.253647220000;10;029;
1691;undefined;1;22.556626000000;51.254315000000;11;029;
1702;undefined;2;22.563466670000;51.255330560000;12;029;
1901;undefined;4;22.569472220000;51.251402780000;13;029;
2201;undefined;2;22.574241670000;51.249886110000;14;029;
2211;undefined;1;22.573119440000;51.245958330000;15;029;
2221;undefined;1;22.572558330000;51.241750000000;16;029;
3103;undefined;3;22.570611835000;51.237688835000;17;029;
3701;undefined;3;22.570875000000;51.233894440000;18;029;
3691;undefined;1;22.571565830689;51.231416718144;19;029;
3721;undefined;2;22.572838890000;51.226486110000;20;029;
3731;undefined;2;22.576486110000;51.221436110000;21;029;
3741;undefined;2;22.580133330000;51.216947220000;22;029;
4201;undefined;3;22.574241670000;51.212905560000;23;029;
4211;undefined;1;22.570594440000;51.214869440000;24;029;
4221;undefined;1;22.566272220000;51.215150000000;25;029;
4231;undefined;1;22.559538890000;51.218630560000;26;029;
4241;undefined;1;22.555891670000;51.217227780000;27;029;
4252;undefined;47;22.551963890000;51.218630560000;1;029;
4252;undefined;0;22.551963890000;51.218630560000;1;029;
4242;undefined;1;22.556733330000;51.217508330000;2;029;
4232;undefined;1;22.560380560000;51.218630560000;3;029;
4222;undefined;1;22.565991670000;51.215150000000;4;029;
4202;undefined;2;22.572558330000;51.213747220000;5;029;
3744;undefined;4;22.579852780000;51.217788890000;6;029;
3782;undefined;1;22.576834000000;51.221643000000;7;029;
3732;undefined;2;22.575745583000;51.222985832000;8;029;
3722;undefined;1;22.573400000000;51.225644440000;9;029;
3712;undefined;2;22.572277780000;51.229572220000;10;029;
3703;undefined;2;22.571997220000;51.234455560000;11;029;
3114;undefined;2;22.575644440000;51.236980560000;12;029;
2222;undefined;2;22.573400000000;51.243433330000;13;029;
2212;undefined;1;22.574522220000;51.247361110000;14;029;
1902;undefined;3;22.570875000000;51.251402780000;15;029;
1703;undefined;4;22.562905560000;51.255330560000;16;029;
1303;undefined;2;22.550561110000;51.253647220000;17;029;
1401;undefined;2;22.540347220000;51.256733330000;18;029;
1101;undefined;1;22.538383330000;51.259258330000;19;029;
1111;undefined;1;22.541750000000;51.262625000000;20;029;
1121;undefined;1;22.542030560000;51.265430560000;21;029;
1354;undefined;1;22.543870210648;51.267204936496;22;029;
1601;undefined;2;22.553647220000;51.268350000000;23;029;
1611;undefined;2;22.558416670000;51.270033330000;24;029;
1531;undefined;1;22.556172220000;51.273961110000;25;029;
9542;undefined;2;22.497169000000;51.328603000000;2;030;
9562;undefined;1;22.496598958969;51.321694914396;3;030;
9532;undefined;2;22.490660000000;51.311500000000;4;030;
9522;undefined;1;22.490780000000;51.306160000000;5;030;
9512;undefined;1;22.492400000000;51.301080000000;6;030;
9502;undefined;2;22.495130000000;51.292360000000;7;030;
6782;undefined;2;22.500000000000;51.283613890000;8;030;
6772;undefined;1;22.505330560000;51.278450000000;9;030;
6422;undefined;22;22.504488890000;51.275083330000;10;030;
6412;undefined;1;22.505050000000;51.272277780000;11;030;
6402;undefined;1;22.504769440000;51.266552780000;12;030;
6532;undefined;2;22.505050000000;51.263186110000;13;030;
6522;undefined;1;22.510985000000;51.259670000000;14;030;
6502;undefined;2;22.518069440000;51.255330560000;15;030;
5932;undefined;3;22.526766670000;51.250841670000;16;030;
5922;undefined;1;22.532658330000;51.250000000000;17;030;
5912;undefined;1;22.536980560000;51.249605560000;18;030;
5902;undefined;2;22.542591670000;51.248763890000;19;030;
1001;undefined;2;22.551402780000;51.247361110000;20;030;
1071;undefined;2;22.552244440000;51.243994440000;21;030;
3401;undefined;2;22.558416670000;51.239786110000;22;030;
3411;undefined;1;22.565991670000;51.235858330000;23;030;
3413;undefined;1;22.568042278290;51.234702929800;24;030;
3453;undefined;2;22.561572790146;51.232009067676;25;030;
4691;undefined;1;22.564383745194;51.230638563575;26;030;
3422;undefined;9;22.568350000000;51.231816670000;1;030;
4692;undefined;2;22.563643455506;51.231088684619;2;030;
3452;undefined;2;22.562463283539;51.232338251307;3;030;
3412;undefined;2;22.567788890000;51.235297220000;4;030;
3402;undefined;2;22.557575000000;51.240347220000;5;030;
1072;undefined;2;22.552805560000;51.243994440000;6;030;
1003;undefined;2;22.550553000000;51.247697000000;7;030;
5903;undefined;2;22.541188890000;51.249044440000;8;030;
5911;undefined;2;22.535297220000;51.250000000000;9;030;
5921;undefined;1;22.531255560000;51.250561110000;10;030;
5935;undefined;2;22.523721000000;51.252371000000;11;030;
6501;undefined;1;22.518911110000;51.255050000000;12;030;
6511;undefined;1;22.515430560000;51.257013890000;13;030;
6521;undefined;1;22.512344440000;51.258977780000;14;030;
6531;undefined;2;22.504769440000;51.264027780000;15;030;
6401;undefined;1;22.505330560000;51.267227780000;16;030;
6411;undefined;1;22.505330560000;51.271436110000;17;030;
6421;undefined;21;22.506452780000;51.275644440000;18;030;
6771;undefined;1;22.504488890000;51.279291670000;19;030;
6781;undefined;1;22.500460000000;51.283820000000;20;030;
9501;undefined;2;22.494520000000;51.294280000000;21;030;
